"time","sds.I[1]","i_iss.to_SDS[1]","o_iss.to_SDS[1]","tep_fep.to_SDS[1]","tes.to_O_ISS[1]","tes.to_O_ISS[2]","tes.to_O_ISS[3]","wds.outflow[1]","wds.outflow[2]","wds.outflow[3]","wds.to_O_ISS[1]","wds.to_O_ISS[2]","wds.to_O_ISS[3]"
2919.000000584114,1259.615919806126,150.2924142828015,9.04025183783274,155.2945172641518,9.430712802857558,0,0,0,0,0,0,0,0
2920,1458.375403797501,140.897207150298,9.041102670200017,1.04031172886585,9.427850431087352,0,0,0,0,0,0,0,0
2920.000000293,1458.375448031471,140.8972003777426,9.041102670401044,1.040309946858864,9.427850425832778,0,0,0,0,0,0,0,0
2920.000000293,1458.375448031471,140.8972003777426,9.041102670401044,1.040309946858864,9.427850425832778,0,0,0,0,0,0,0,0
2929.000000586143,1261.802343005542,150.2924142891858,9.040416360742865,155.2945172641535,9.430712803885399,0,0,0,0,0,0,0,0
2929.000000586143,1261.802343005542,150.2924142891858,9.040416360742865,155.2945172641535,9.430712803885399,0,0,0,0,0,0,0,0
2930,1460.561977154439,140.8972072017033,9.041267048834696,1.040311728860488,9.427850432138486,0,0,0,0,0,0,0,0
2930.000000294019,1460.562021542236,140.8972004056027,9.041267049036383,1.040309940658237,9.42785042686565,0,0,0,0,0,0,0,0
2930.000000294019,1460.562021542236,140.8972004056027,9.041267049036383,1.040309940658237,9.42785042686565,0,0,0,0,0,0,0,0
2939.000000588155,1263.990267963857,150.292414295688,9.040580208390134,155.2945172641552,9.430712804913234,0,0,0,0,0,0,0,0
2939.000000588155,1263.990267963857,150.292414295688,9.040580208390134,155.2945172641552,9.430712804913234,0,0,0,0,0,0,0,0
2940,1462.750051588492,140.8972072527952,9.04143075286472,1.040311728800306,9.427850433189612,0,0,0,0,0,0,0,0
2940.00000029506,1462.750096133548,140.8972004326239,9.04143075306709,1.040309934264502,9.427850427898102,0,0,0,0,0,0,0,0
2940.00000029506,1462.750096133548,140.8972004326239,9.04143075306709,1.040309934264502,9.427850427898102,0,0,0,0,0,0,0,0
2949.000000590191,1266.179687847815,150.2924143020695,9.040743383469724,155.2945172641569,9.430712805936652,0,0,0,0,0,0,0,0
2949.000000590191,1266.179687847815,150.2924143020695,9.040743383469724,155.2945172641569,9.430712805936652,0,0,0,0,0,0,0,0
2950,1464.93962026227,140.8972073044079,9.041593784981741,1.040311728951264,9.427850434236685,0,0,0,0,0,0,0,0
2950.000000296007,1464.939664950305,140.8972004623521,9.04159378518472,1.040309928657182,9.427850428928197,0,0,0,0,0,0,0,0
2950.000000296007,1464.939664950305,140.8972004623521,9.04159378518472,1.040309928657182,9.427850428928197,0,0,0,0,0,0,0,0
2959.000000592108,1268.370595847049,150.2924143088646,9.040905888669235,155.2945172641584,9.430712806974888,0,0,0,0,0,0,0,0
2959.000000592108,1268.370595847049,150.2924143088646,9.040905888669235,155.2945172641584,9.430712806974888,0,0,0,0,0,0,0,0
2960,1467.13067639148,140.8972073534553,9.041756147870712,1.040311728391266,9.427850435297108,0,0,0,0,0,0,0,0
2960.000000297012,1467.130721231283,140.8972004881697,9.041756148074338,1.040309921984892,9.427850429970592,0,0,0,0,0,0,0,0
2960.000000297012,1467.130721231283,140.8972004881697,9.041756148074338,1.040309921984892,9.427850429970592,0,0,0,0,0,0,0,0
2969.000000594142,1270.562985187407,150.292414315048,9.041067726661907,155.29451726416,9.430712808001296,0,0,0,0,0,0,0,0
2969.000000594142,1270.562985187407,150.292414315048,9.041067726661907,155.29451726416,9.430712808001296,0,0,0,0,0,0,0,0
2970,1469.323213166692,140.8972074048176,9.041917844200411,1.040311728616042,9.427850436346628,0,0,0,0,0,0,0,0
2970.000000298044,1469.323258162381,140.8972005156714,9.041917844404713,1.04030991593143,9.427850431001604,0,0,0,0,0,0,0,0
2970.000000298044,1469.323258162381,140.8972005156714,9.041917844404713,1.04030991593143,9.427850431001604,0,0,0,0,0,0,0,0
2979.000000596167,1272.756849111736,150.2924143214863,9.041228900108912,155.2945172641614,9.430712809025048,0,0,0,0,0,0,0,0
2979.000000596167,1272.756849111736,150.2924143214863,9.041228900108912,155.2945172641614,9.430712809025048,0,0,0,0,0,0,0,0
2980,1471.517223854304,140.8972074560945,9.042078876629269,1.040311728814807,9.42785043739379,0,0,0,0,0,0,0,0
2980.000000299054,1471.517269002447,140.8972005436133,9.042078876834228,1.040309909990245,9.427850432030658,0,0,0,0,0,0,0,0
2980.000000299054,1471.517269002447,140.8972005436133,9.042078876834228,1.040309909990245,9.427850432030658,0,0,0,0,0,0,0,0
2989.000000598166,1274.952180894884,150.2924143279894,9.041389411663618,155.2945172641631,9.430712810051157,0,0,0,0,0,0,0,0
2989.000000598166,1274.952180894884,150.2924143279894,9.041389411663618,155.2945172641631,9.430712810051157,0,0,0,0,0,0,0,0
2990,1473.712701732693,140.8972075069842,9.042239247807551,1.040311728948961,9.427850438443194,0,0,0,0,0,0,0,0
2990.000000300046,1473.712747030682,140.8972005715675,9.042239248013146,1.040309904089546,9.427850433062272,0,0,0,0,0,0,0,0
2990.000000300046,1473.712747030682,140.8972005715675,9.042239248013146,1.040309904089546,9.427850433062272,0,0,0,0,0,0,0,0
2999.000000600177,1277.148973838135,150.2924143345132,9.041549263969353,155.2945172641649,9.430712811080673,0,0,0,0,0,0,0,0
2999.000000600177,1277.148973838135,150.2924143345132,9.041549263969353,155.2945172641649,9.430712811080673,0,0,0,0,0,0,0,0
3000,1475.909640102424,140.8972075579686,9.042398960375293,1.040311729152467,9.427850439496133,0,0,0,0,0,0,0,0
3000.000000301029,1475.909685548884,140.8972005998265,9.042398960581528,1.040309898313515,9.427850434097575,0,0,0,0,0,0,0,0
3000.000000301029,1475.909685548884,140.8972005998265,9.042398960581528,1.040309898313515,9.427850434097575,0,0,0,0,0,0,0,0
3009.000000602143,1279.347221269347,150.2924143410361,9.0417084596591,155.2945172641662,9.430712812115011,0,0,0,0,0,0,0,0
3009.000000602143,1279.347221269347,150.2924143410361,9.0417084596591,155.2945172641662,9.430712812115011,0,0,0,0,0,0,0,0
3010,1478.108032300973,140.8972076079644,9.04255801696228,1.040311729143572,9.42785044055306,0,0,0,0,0,0,0,0
3010.000000302013,1478.108077896043,140.897200627076,9.042558017169153,1.04030989231955,9.427850435136854,0,0,0,0,0,0,0,0
3010.000000302013,1478.108077896043,140.897200627076,9.042558017169153,1.04030989231955,9.427850435136854,0,0,0,0,0,0,0,0
3019.00000060412,1281.546916544212,150.2924143473979,9.041867001353536,155.2945172641677,9.430712813146345,0,0,0,0,0,0,0,0
3019.00000060412,1281.546916544212,150.2924143473979,9.041867001353536,155.2945172641677,9.430712813146345,0,0,0,0,0,0,0,0
3020,1480.307871676842,140.8972076583327,9.042716420185679,1.040311729313664,9.427850441606997,0,0,0,0,0,0,0,0
3020.000000303015,1480.307917423131,140.8972006542984,9.042716420393198,1.040309886399475,9.427850436172832,0,0,0,0,0,0,0,0
3020.000000303015,1480.307917423131,140.8972006542984,9.042716420393198,1.040309886399475,9.427850436172832,0,0,0,0,0,0,0,0
3029.000000606139,1283.748053043002,150.2924143537879,9.042024891662013,155.2945172641693,9.430712814173912,0,0,0,0,0,0,0,0
3029.000000606139,1283.748053043002,150.2924143537879,9.042024891662013,155.2945172641693,9.430712814173912,0,0,0,0,0,0,0,0
3030,1482.509151611363,140.8972077094904,9.042874172651711,1.04031172973335,9.427850442657821,0,0,0,0,0,0,0,0
3030.000000304021,1482.509197509625,140.8972006821947,9.042874172859879,1.040309880698571,9.427850437205603,0,0,0,0,0,0,0,0
3030.000000304021,1482.509197509625,140.8972006821947,9.042874172859879,1.040309880698571,9.427850437205603,0,0,0,0,0,0,0,0
3039.000000608145,1285.950624172829,150.2924143602656,9.042182133185047,155.2945172641709,9.430712815202892,0,0,0,0,0,0,0,0
3039.000000608145,1285.950624172829,150.2924143602656,9.042182133185047,155.2945172641709,9.430712815202892,0,0,0,0,0,0,0,0
3040,1484.711865521921,140.8972077603233,9.04303127695793,1.040311730100548,9.427850443709998,0,0,0,0,0,0,0,0
3040.00000030501,1484.71191156948,140.8972007101762,9.043031277166742,1.040309875053042,9.427850438240064,0,0,0,0,0,0,0,0
3040.00000030501,1484.71191156948,140.8972007101762,9.043031277166742,1.040309875053042,9.427850438240064,0,0,0,0,0,0,0,0
3049.000000610129,1288.15462336806,150.2924143667441,9.042338728513785,155.2945172641724,9.43071281623447,0,0,0,0,0,0,0,0
3049.000000610129,1288.15462336806,150.2924143667441,9.042338728513785,155.2945172641724,9.43071281623447,0,0,0,0,0,0,0,0
3050,1486.91600684487,140.8972078108517,9.043187735692364,1.040311730432418,9.427850444764536,0,0,0,0,0,0,0,0
3050.000000306009,1486.916053043442,140.8972007375903,9.043187735901823,1.040309869303041,9.427850439276668,0,0,0,0,0,0,0,0
3050.000000306009,1486.916053043442,140.8972007375903,9.043187735901823,1.040309869303041,9.427850439276668,0,0,0,0,0,0,0,0
